Image_Name,Start_x,Start_y,End_x,End_y,Image_class,Image_Path,Car_Name,Img_H,Img_W,Resize_Img_Path,Car_Type,Model,Year
03389.jpg,0.05666666666666665,0.06547619047619048,0.8,0.9523809523809524,109,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Expedition EL SUV 2009/03389.jpg,Ford Expedition EL SUV 2009,168,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03389.jpg,SUV,Ford,2009
03390.jpg,0.0328125,0.4125,0.9828125,0.91875,10,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin Virage Convertible 2012/03390.jpg,Aston Martin Virage Convertible 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03390.jpg,Convertible,Aston,2012
03391.jpg,0.278,0.2980392156862745,0.716,0.8470588235294118,93,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Challenger SRT8 2011/03391.jpg,Dodge Challenger SRT8 2011,255,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03391.jpg,Coupe,Dodge,2011
03392.jpg,0.02734375,0.40705882352941175,0.96640625,0.8658823529411764,164,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz E-Class Sedan 2012/03392.jpg,Mercedes-Benz E-Class Sedan 2012,850,1280,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03392.jpg,Sedan,Mercedes-Benz,2012
03393.jpg,0.05197505197505198,0.403125,0.7671517671517671,0.888125,1,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/AM General Hummer SUV 2000/03393.jpg,AM General Hummer SUV 2000,1600,2405,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03393.jpg,SUV,AM,2000
03394.jpg,0.01953125,0.4741506646971935,0.9794921875,0.9172821270310192,164,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz E-Class Sedan 2012/03394.jpg,Mercedes-Benz E-Class Sedan 2012,677,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03394.jpg,Sedan,Mercedes-Benz,2012
03395.jpg,0.174375,0.24339622641509434,0.86875,0.8358490566037736,93,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Challenger SRT8 2011/03395.jpg,Dodge Challenger SRT8 2011,1060,1600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03395.jpg,Coupe,Dodge,2011
03396.jpg,0.106,0.3903903903903904,0.9420000000000001,0.9129129129129128,165,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz S-Class Sedan 2012/03396.jpg,Mercedes-Benz S-Class Sedan 2012,333,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03396.jpg,Sedan,Mercedes-Benz,2012
03397.jpg,0.0375,0.22916666666666666,0.965625,0.76875,96,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Charger Sedan 2012/03397.jpg,Dodge Charger Sedan 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03397.jpg,Sedan,Dodge,2012
03398.jpg,0.17,0.2925,0.8733333333333333,0.82,103,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari 458 Italia Convertible 2012/03398.jpg,Ferrari 458 Italia Convertible 2012,400,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03398.jpg,Convertible,Ferrari,2012
03399.jpg,0.28,0.19614147909967847,0.9640000000000001,0.909967845659164,35,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW M5 Sedan 2010/03399.jpg,BMW M5 Sedan 2010,311,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03399.jpg,Sedan,BMW,2010
03400.jpg,0.1109375,0.23125,0.871875,0.7416666666666667,134,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Sonata Hybrid Sedan 2012/03400.jpg,Hyundai Sonata Hybrid Sedan 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03400.jpg,Sedan,Hyundai,2012
03401.jpg,0.049618320610687015,0.22764227642276424,0.9580152671755724,0.9390243902439024,62,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Tahoe Hybrid SUV 2012/03401.jpg,Chevrolet Tahoe Hybrid SUV 2012,492,786,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03401.jpg,SUV,Chevrolet,2012
03402.jpg,0.02333333333333333,0.21333333333333332,0.98,0.7955555555555556,29,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW 3 Series Sedan 2012/03402.jpg,BMW 3 Series Sedan 2012,225,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03402.jpg,Sedan,BMW,2012
03403.jpg,0.15648854961832062,0.15229885057471265,0.8358778625954199,0.8793103448275862,137,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03403.jpg,Hyundai Genesis Sedan 2012,348,524,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03403.jpg,Sedan,Hyundai,2012
03404.jpg,0.03612167300380228,0.3314285714285714,0.9828897338403042,0.9028571428571428,41,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Mulsanne Sedan 2011/03404.jpg,Bentley Mulsanne Sedan 2011,350,526,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03404.jpg,Sedan,Bentley,2011
03405.jpg,0.1625,0.0020833333333333333,0.8328125,0.9916666666666668,166,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz Sprinter Van 2012/03405.jpg,Mercedes-Benz Sprinter Van 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03405.jpg,Van,Mercedes-Benz,2012
03406.jpg,0.0636215334420881,0.06956521739130435,0.9412724306688418,0.9159420289855073,180,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Spyker C8 Coupe 2009/03406.jpg,Spyker C8 Coupe 2009,345,613,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03406.jpg,Coupe,Spyker,2009
03407.jpg,0.029090909090909087,0.15300546448087432,0.9563636363636364,0.7759562841530054,128,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Accord Coupe 2012/03407.jpg,Honda Accord Coupe 2012,183,275,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03407.jpg,Coupe,Honda,2012
03408.jpg,0.22444444444444445,0.4966666666666666,0.9688888888888888,0.95,56,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Corvette ZR1 2012/03408.jpg,Chevrolet Corvette ZR1 2012,300,450,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03408.jpg,Coupe,Chevrolet,2012
03409.jpg,0.05625,0.38309859154929576,0.94375,0.8131455399061033,144,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Jaguar XK XKR 2012/03409.jpg,Jaguar XK XKR 2012,1065,1600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03409.jpg,Coupe,Jaguar,2012
03410.jpg,0.2204861111111111,0.16761363636363635,0.7795138888888888,0.8068181818181818,138,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Sonata Sedan 2012/03410.jpg,Hyundai Sonata Sedan 2012,352,576,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03410.jpg,Sedan,Hyundai,2012
03411.jpg,0.13043478260869565,0.3406593406593407,0.8913043478260869,0.7252747252747253,67,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Malibu Hybrid Sedan 2010/03411.jpg,Chevrolet Malibu Hybrid Sedan 2010,182,276,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03411.jpg,Sedan,Chevrolet,2010
03412.jpg,0.0361328125,0.06901041666666667,0.958984375,0.9440104166666666,20,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S6 Sedan 2011/03412.jpg,Audi S6 Sedan 2011,768,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03412.jpg,Sedan,Audi,2011
03413.jpg,0.09609375,0.3885416666666667,0.934375,0.8614583333333333,42,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2012/03413.jpg,Bentley Continental GT Coupe 2012,960,1280,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03413.jpg,Coupe,Bentley,2012
03414.jpg,0.07246376811594203,0.14285714285714285,0.9855072463768116,0.9523809523809524,151,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Aventador Coupe 2012/03414.jpg,Lamborghini Aventador Coupe 2012,126,207,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03414.jpg,Coupe,Lamborghini,2012
03415.jpg,0.010769230769230769,0.17118997912317327,0.9969230769230768,0.8705636743215032,84,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Caliber Wagon 2007/03415.jpg,Dodge Caliber Wagon 2007,479,650,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03415.jpg,Van,Dodge,2007
03416.jpg,0.12478031634446395,0.2535211267605634,0.7609841827768014,0.8169014084507042,176,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Rolls-Royce Ghost Sedan 2012/03416.jpg,Rolls-Royce Ghost Sedan 2012,355,569,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03416.jpg,Sedan,Rolls-Royce,2012
03417.jpg,0.17374517374517376,0.31958762886597936,0.9536679536679536,0.9793814432989691,5,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TSX Sedan 2012/03417.jpg,Acura TSX Sedan 2012,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03417.jpg,Sedan,Acura,2012
03418.jpg,0.0296875,0.2270833333333333,0.9140625,0.8520833333333333,13,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi A5 Coupe 2012/03418.jpg,Audi A5 Coupe 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03418.jpg,Coupe,Audi,2012
03419.jpg,0.0728862973760933,0.08796296296296298,0.9446064139941692,0.8472222222222222,180,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Spyker C8 Coupe 2009/03419.jpg,Spyker C8 Coupe 2009,216,343,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03419.jpg,Coupe,Spyker,2009
03420.jpg,0.04,0.030120481927710843,0.94,0.9698795180722892,90,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Dakota Crew Cab 2010/03420.jpg,Dodge Dakota Crew Cab 2010,166,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03420.jpg,Van,Dodge,2010
03421.jpg,0.075,0.16901408450704225,0.921875,0.8873239436619719,45,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bugatti Veyron 16.4 Convertible 2009/03421.jpg,Bugatti Veyron 16.4 Convertible 2009,426,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03421.jpg,Convertible,Bugatti,2009
03422.jpg,0.3312,0.4254807692307692,0.9296,0.8245192307692307,25,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TT RS Coupe 2012/03422.jpg,Audi TT RS Coupe 2012,416,625,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03422.jpg,Coupe,Audi,2012
03423.jpg,0.026153846153846156,0.4863138686131387,0.98,0.8257299270072993,170,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/03423.jpg,Nissan Juke Hatchback 2012,1096,650,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03423.jpg,Hatchback,Nissan,2012
03424.jpg,0.008571428571428572,0.1891891891891892,0.9871428571428572,0.8687258687258688,194,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo 240 Sedan 1993/03424.jpg,Volvo 240 Sedan 1993,518,700,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03424.jpg,Sedan,Volvo,1993
03425.jpg,0.06428571428571428,0.24932975871313676,0.9303571428571428,0.8552278820375335,43,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/03425.jpg,Bentley Continental GT Coupe 2007,373,560,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03425.jpg,Coupe,Bentley,2007
03426.jpg,0.04,0.20666666666666667,0.96,0.8566666666666667,68,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet TrailBlazer SS 2009/03426.jpg,Chevrolet TrailBlazer SS 2009,300,400,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03426.jpg,SUV,Chevrolet,2009
03427.jpg,0.1375,0.37083333333333335,0.86875,0.8375,22,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S5 Coupe 2012/03427.jpg,Audi S5 Coupe 2012,240,320,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03427.jpg,Coupe,Audi,2012
03428.jpg,0.05,0.21066666666666667,0.9840000000000001,0.9840000000000001,114,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford F-150 Regular Cab 2007/03428.jpg,Ford F-150 Regular Cab 2007,375,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03428.jpg,Van,Ford,2007
03429.jpg,0.014583333333333334,0.18333333333333326,0.9895833333333334,0.8916666666666667,16,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi V8 Sedan 1994/03429.jpg,Audi V8 Sedan 1994,360,480,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03429.jpg,Sedan,Audi,1994
03430.jpg,0.0175,0.15083333333333335,0.990625,0.8008333333333333,191,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volkswagen Golf Hatchback 1991/03430.jpg,Volkswagen Golf Hatchback 1991,1200,1600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03430.jpg,Hatchback,Volkswagen,1991
03431.jpg,0.04464285714285714,0.21428571428571427,0.9910714285714286,0.8690476190476191,123,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Geo Metro Convertible 1993/03431.jpg,Geo Metro Convertible 1993,84,112,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03431.jpg,Convertible,Geo,1993
03432.jpg,0.28125,0.24375,0.78125,0.7541666666666667,83,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Caliber Wagon 2012/03432.jpg,Dodge Caliber Wagon 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03432.jpg,Van,Dodge,2012
03433.jpg,0.06451612903225806,0.4523364485981308,0.7841191066997518,0.97196261682243,43,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/03433.jpg,Bentley Continental GT Coupe 2007,535,806,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03433.jpg,Coupe,Bentley,2007
03434.jpg,0.0330188679245283,0.21944444444444444,0.9669811320754716,0.8027777777777778,128,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Accord Coupe 2012/03434.jpg,Honda Accord Coupe 2012,360,424,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03434.jpg,Coupe,Honda,2012
03435.jpg,0.0449438202247191,0.2272727272727273,0.9775280898876404,0.8181818181818182,18,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi 100 Wagon 1994/03435.jpg,Audi 100 Wagon 1994,66,89,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03435.jpg,Van,Audi,1994
03436.jpg,0.03448275862068965,0.2358722358722359,0.9724137931034482,0.8378378378378378,43,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/03436.jpg,Bentley Continental GT Coupe 2007,407,580,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03436.jpg,Coupe,Bentley,2007
03437.jpg,0.05875,0.2708333333333333,0.956875,0.9158333333333334,181,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Suzuki Aerio Sedan 2007/03437.jpg,Suzuki Aerio Sedan 2007,1200,1600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03437.jpg,Sedan,Suzuki,2007
03438.jpg,0.0734375,0.04375,0.96875,0.7958333333333333,191,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volkswagen Golf Hatchback 1991/03438.jpg,Volkswagen Golf Hatchback 1991,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03438.jpg,Hatchback,Volkswagen,1991
03439.jpg,0.023376623376623374,0.308,0.9766233766233766,0.7559999999999999,18,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi 100 Wagon 1994/03439.jpg,Audi 100 Wagon 1994,250,385,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03439.jpg,Van,Audi,1994
03440.jpg,0.212,0.18484848484848485,0.7879999999999999,0.9272727272727272,110,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Edge SUV 2012/03440.jpg,Ford Edge SUV 2012,330,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03440.jpg,SUV,Ford,2012
03441.jpg,0.10714285714285714,0.3520408163265306,0.9166666666666666,0.8188775510204082,126,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Odyssey Minivan 2012/03441.jpg,Honda Odyssey Minivan 2012,392,588,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03441.jpg,Van,Honda,2012
03442.jpg,0.06444444444444444,0.3458904109589041,1.0,0.9075342465753424,62,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Tahoe Hybrid SUV 2012/03442.jpg,Chevrolet Tahoe Hybrid SUV 2012,292,450,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03442.jpg,SUV,Chevrolet,2012
03443.jpg,0.11969111969111967,0.19072164948453607,0.9189189189189191,0.8453608247422679,86,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Ram Pickup 3500 Crew Cab 2010/03443.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03443.jpg,Van,Dodge,2010
03444.jpg,0.0321285140562249,0.039735099337748346,0.9678714859437751,0.9403973509933776,95,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Durango SUV 2007/03444.jpg,Dodge Durango SUV 2007,151,249,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03444.jpg,SUV,Dodge,2007
03445.jpg,0.05019305019305019,0.5824742268041238,0.9382239382239382,0.9845360824742267,22,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S5 Coupe 2012/03445.jpg,Audi S5 Coupe 2012,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03445.jpg,Coupe,Audi,2012
03446.jpg,0.019305019305019305,0.14948453608247422,0.9922779922779924,0.9432989690721648,162,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz C-Class Sedan 2012/03446.jpg,Mercedes-Benz C-Class Sedan 2012,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03446.jpg,Sedan,Mercedes-Benz,2012
03447.jpg,0.07633587786259542,0.25360230547550433,0.8931297709923665,0.8357348703170029,52,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Cadillac SRX SUV 2012/03447.jpg,Cadillac SRX SUV 2012,347,524,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03447.jpg,SUV,Cadillac,2012
03448.jpg,0.022000000000000002,0.1595744680851064,0.9740000000000001,0.8723404255319149,78,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chrysler Town and Country Minivan 2012/03448.jpg,Chrysler Town and Country Minivan 2012,282,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03448.jpg,Van,Chrysler,2012
03449.jpg,0.04,0.3015075376884422,0.98,0.9296482412060302,22,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S5 Coupe 2012/03449.jpg,Audi S5 Coupe 2012,199,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03449.jpg,Coupe,Audi,2012
03450.jpg,0.06326530612244897,0.30978260869565216,0.9387755102040816,0.8831521739130435,78,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chrysler Town and Country Minivan 2012/03450.jpg,Chrysler Town and Country Minivan 2012,368,490,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03450.jpg,Van,Chrysler,2012
03451.jpg,0.07474747474747474,0.096875,0.8909090909090909,0.99375,34,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW M3 Coupe 2012/03451.jpg,BMW M3 Coupe 2012,320,495,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03451.jpg,Coupe,BMW,2012
03452.jpg,0.05703125,0.465625,0.90234375,0.89375,160,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/McLaren MP4-12C Coupe 2012/03452.jpg,McLaren MP4-12C Coupe 2012,960,1280,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03452.jpg,Coupe,McLaren,2012
03453.jpg,0.04153846153846154,0.17453798767967146,0.943076923076923,0.8275154004106776,82,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03453.jpg,Daewoo Nubira Wagon 2002,487,650,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03453.jpg,Van,Daewoo,2002
03454.jpg,0.04,0.264,0.975,0.9520000000000001,9,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Coupe 2012/03454.jpg,Aston Martin V8 Vantage Coupe 2012,125,200,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03454.jpg,Coupe,Aston,2012
03455.jpg,0.0693359375,0.18181818181818185,0.9453125,0.8343108504398827,41,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Mulsanne Sedan 2011/03455.jpg,Bentley Mulsanne Sedan 2011,682,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03455.jpg,Sedan,Bentley,2011
03456.jpg,0.0458984375,0.11328125,0.9501953125,0.7669270833333334,138,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Sonata Sedan 2012/03456.jpg,Hyundai Sonata Sedan 2012,768,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03456.jpg,Sedan,Hyundai,2012
03457.jpg,0.06666666666666668,0.26944444444444443,0.9625,0.8416666666666667,27,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW 1 Series Convertible 2012/03457.jpg,BMW 1 Series Convertible 2012,360,480,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03457.jpg,Convertible,BMW,2012
03458.jpg,0.0380859375,0.2890510948905109,0.96875,0.8715328467153285,11,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin Virage Coupe 2012/03458.jpg,Aston Martin Virage Coupe 2012,685,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03458.jpg,Coupe,Aston,2012
03459.jpg,0.04707792207792208,0.3202614379084967,0.99512987012987,0.9738562091503268,82,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03459.jpg,Daewoo Nubira Wagon 2002,306,616,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03459.jpg,Van,Daewoo,2002
03460.jpg,0.125,0.24869791666666666,0.873046875,0.96875,83,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Caliber Wagon 2012/03460.jpg,Dodge Caliber Wagon 2012,768,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03460.jpg,Van,Dodge,2012
03461.jpg,0.1375,0.20292887029288706,0.9375,0.8117154811715481,123,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Geo Metro Convertible 1993/03461.jpg,Geo Metro Convertible 1993,478,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03461.jpg,Convertible,Geo,1993
03462.jpg,0.0125,0.19791666666666666,0.9734375,0.78125,173,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Porsche Panamera Sedan 2012/03462.jpg,Porsche Panamera Sedan 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03462.jpg,Sedan,Porsche,2012
03463.jpg,0.04125,0.12166666666666667,0.95,0.975,119,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Savana Van 2012/03463.jpg,GMC Savana Van 2012,600,800,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03463.jpg,Van,GMC,2012
03464.jpg,0.04666666666666667,0.1,0.94,0.85,44,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/03464.jpg,Bentley Continental Flying Spur Sedan 2007,300,450,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03464.jpg,Sedan,Bentley,2007
03465.jpg,0.009375,0.13125,0.996875,0.8145833333333333,72,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Monte Carlo Coupe 2007/03465.jpg,Chevrolet Monte Carlo Coupe 2007,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03465.jpg,Coupe,Chevrolet,2007
03466.jpg,0.031055900621118005,0.21052631578947367,0.9596273291925466,0.9287925696594428,186,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Toyota Sequoia SUV 2012/03466.jpg,Toyota Sequoia SUV 2012,323,644,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03466.jpg,SUV,Toyota,2012
03467.jpg,0.046875,0.31666666666666665,0.940625,0.8770833333333333,4,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TL Type-S 2008/03467.jpg,Acura TL Type-S 2008,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03467.jpg,Sedan,Acura,2008
03468.jpg,0.0032,0.302771855010661,0.8128,0.9147121535181236,82,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03468.jpg,Daewoo Nubira Wagon 2002,469,625,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03468.jpg,Van,Daewoo,2002
03469.jpg,0.16927083333333334,0.15833333333333333,0.8473958333333333,0.8308333333333333,42,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2012/03469.jpg,Bentley Continental GT Coupe 2012,1200,1920,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03469.jpg,Coupe,Bentley,2012
03470.jpg,0.022857142857142857,0.182,0.9657142857142856,0.8,182,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/03470.jpg,Suzuki Kizashi Sedan 2012,500,700,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03470.jpg,Sedan,Suzuki,2012
03471.jpg,0.06666666666666668,0.26551226551226553,0.9395238095238096,0.7258297258297258,173,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Porsche Panamera Sedan 2012/03471.jpg,Porsche Panamera Sedan 2012,1386,2100,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03471.jpg,Sedan,Porsche,2012
03472.jpg,0.0925414364640884,0.4711632453567938,0.8812154696132597,0.8807429130009775,23,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S4 Sedan 2012/03472.jpg,Audi S4 Sedan 2012,1023,724,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03472.jpg,Sedan,Audi,2012
03473.jpg,0.12083333333333332,0.16875,0.8708333333333333,0.9583333333333334,122,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Canyon Extended Cab 2012/03473.jpg,GMC Canyon Extended Cab 2012,480,720,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/03473.jpg,Van,GMC,2012
